SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
138,2.5040E+003,3.4340E+003,-7.9563E-003,1.7620E+001,5.4654E-003,3.5197E-002,0.0000E+000,4.0000E+000,7.5504E-003,-1.0869E-003,-4.0422E-003,-2.1549E-003
139,2.5040E+003,3.4490E+003,2.7345E-002,1.7584E+001,5.1917E-003,3.5323E-002,0.0000E+000,4.0000E+000,7.3025E-003,-2.9828E-003,-3.3643E-003,-4.6638E-003
140,2.5040E+003,3.4640E+003,6.4299E-002,1.7518E+001,5.4165E-003,5.5750E-002,0.0000E+000,4.0000E+000,7.7366E-003,-2.6497E-003,4.3571E-003,-3.5187E-003
141,2.5040E+003,3.4790E+003,2.9615E-001,1.7722E+001,5.7827E-003,9.6237E-002,0.0000E+000,4.0000E+000,8.4726E-003,1.9800E-003,6.4348E-003,-3.1208E-003
142,2.5040E+003,3.4940E+003,4.9812E-001,1.7675E+001,5.8966E-003,8.6453E-002,0.0000E+000,4.0000E+000,8.5724E-003,7.7025E-003,-9.6567E-003,-2.4022E-003
143,2.5040E+003,3.5090E+003,7.0716E-001,1.7351E+001,5.9473E-003,8.2910E-002,0.0000E+000,4.0000E+000,8.8551E-003,7.6848E-003,-1.3623E-002,4.8782E-004
144,2.5040E+003,3.5240E+003,8.0060E-001,1.7261E+001,5.4252E-003,6.9055E-002,0.0000E+000,4.0000E+000,7.8305E-003,3.9685E-003,-8.3745E-003,4.0810E-003
145,2.5040E+003,3.5390E+003,1.1735E+000,1.7108E+001,5.4938E-003,6.0612E-002,0.0000E+000,4.0000E+000,8.0447E-003,-2.0983E-003,-2.0836E-004,2.3474E-003
146,2.5040E+003,3.5540E+003,1.4761E+000,1.7240E+001,5.4124E-003,3.7705E-002,0.0000E+000,4.0000E+000,7.6715E-003,-2.6550E-003,1.0714E-003,-2.0022E-004
147,2.5040E+003,3.5690E+003,1.8695E+000,1.7092E+001,5.3569E-003,4.3935E-002,0.0000E+000,4.0000E+000,7.5863E-003,-3.2459E-003,-9.5648E-003,-4.3370E-004
148,2.5040E+003,3.5840E+003,2.2258E+000,1.6954E+001,5.5178E-003,4.4851E-002,0.0000E+000,4.0000E+000,7.7297E-003,-3.2084E-003,-4.5383E-003,-9.0117E-004
149,2.5040E+003,3.5990E+003,2.6131E+000,1.7016E+001,5.7367E-003,4.9172E-002,0.0000E+000,4.0000E+000,8.0349E-003,-7.9085E-003,1.8095E-003,-2.2210E-003
150,2.5190E+003,3.6290E+003,3.0889E+000,1.6789E+001,5.7076E-003,6.0104E-002,0.0000E+000,4.0000E+000,7.8805E-003,7.3191E-004,6.6151E-003,3.0487E-003
151,2.5190E+003,3.6140E+003,2.7251E+000,1.6632E+001,5.8593E-003,5.3637E-002,0.0000E+000,4.0000E+000,8.3738E-003,-2.9110E-004,2.9407E-003,3.1827E-004
152,2.5190E+003,3.5990E+003,2.4782E+000,1.6641E+001,5.8387E-003,5.0101E-002,0.0000E+000,4.0000E+000,8.3062E-003,1.9089E-003,2.0911E-003,1.4147E-004
153,2.5190E+003,3.5840E+003,2.1469E+000,1.6603E+001,5.6795E-003,3.8499E-002,0.0000E+000,4.0000E+000,8.0811E-003,2.5129E-003,-3.2051E-003,1.6333E-003
154,2.5190E+003,3.5690E+003,1.8753E+000,1.6819E+001,5.7107E-003,3.8948E-002,0.0000E+000,4.0000E+000,8.0080E-003,4.1417E-003,-1.0371E-002,3.0214E-003
155,2.5190E+003,3.5540E+003,1.5373E+000,1.6944E+001,5.7076E-003,4.2878E-002,0.0000E+000,4.0000E+000,8.1431E-003,3.6447E-003,-3.6915E-003,3.2123E-003
156,2.5190E+003,3.5390E+003,1.3363E+000,1.6888E+001,5.7150E-003,5.7706E-002,0.0000E+000,4.0000E+000,8.2518E-003,4.0296E-003,-3.2400E-003,3.8662E-003
157,2.5190E+003,3.5240E+003,1.0117E+000,1.7075E+001,5.8209E-003,5.3606E-002,0.0000E+000,4.0000E+000,8.4822E-003,2.4737E-003,-7.5699E-003,2.8179E-003
158,2.5190E+003,3.5090E+003,8.0914E-001,1.7181E+001,5.9117E-003,5.5952E-002,0.0000E+000,4.0000E+000,8.6033E-003,2.1563E-003,-9.4249E-003,-1.9310E-003
159,2.5190E+003,3.4940E+003,6.2880E-001,1.7439E+001,5.7136E-003,5.0424E-002,0.0000E+000,4.0000E+000,8.2113E-003,1.1173E-003,-6.6609E-003,-3.6352E-003
160,2.5190E+003,3.4790E+003,3.7522E-001,1.7417E+001,5.3250E-003,7.0644E-002,0.0000E+000,4.0000E+000,7.5715E-003,2.6725E-003,4.8961E-003,-4.7289E-003
161,2.5190E+003,3.4640E+003,2.2702E-001,1.7235E+001,5.1487E-003,6.6268E-002,0.0000E+000,4.0000E+000,7.2882E-003,2.0263E-003,3.2831E-003,-5.8625E-003
162,2.5190E+003,3.4490E+003,1.7960E-002,1.7253E+001,5.2161E-003,5.2967E-002,0.0000E+000,4.0000E+000,7.3762E-003,9.3569E-004,-4.2191E-003,-6.3243E-003
163,2.5190E+003,3.4340E+003,-3.2721E-002,1.7306E+001,5.4574E-003,5.4826E-002,0.0000E+000,4.0000E+000,7.7430E-003,-4.8109E-004,-8.7641E-003,-4.8463E-003
164,2.5190E+003,3.4190E+003,-2.2077E-001,1.7523E+001,6.0295E-003,3.7945E-002,0.0000E+000,4.0000E+000,8.3037E-003,-2.4611E-003,-4.9625E-004,-8.1802E-004
165,2.5190E+003,3.4040E+003,-4.2327E-001,1.7364E+001,6.1588E-003,4.6321E-002,0.0000E+000,4.0000E+000,8.3385E-003,-3.6933E-003,8.1271E-003,-4.0089E-003
166,2.5190E+003,3.3890E+003,-4.2912E-001,1.7329E+001,5.9514E-003,3.0750E-002,0.0000E+000,4.0000E+000,8.2272E-003,-3.9626E-003,-2.4033E-003,-7.5146E-003
167,2.5190E+003,3.3740E+003,-4.7599E-001,1.7482E+001,5.6373E-003,3.2242E-002,0.0000E+000,4.0000E+000,7.9127E-003,-1.4693E-003,-1.3404E-002,-4.4210E-003
168,2.5190E+003,3.3590E+003,-4.1822E-001,1.7658E+001,5.6820E-003,4.1967E-002,0.0000E+000,4.0000E+000,8.1544E-003,1.3175E-003,-7.5401E-003,1.2312E-003
169,2.5190E+003,3.3440E+003,-6.7197E-001,1.7607E+001,6.1333E-003,5.8181E-002,0.0000E+000,4.0000E+000,8.4342E-003,4.4297E-003,5.7571E-003,4.7059E-003
170,2.5190E+003,3.3290E+003,-9.3451E-001,1.7498E+001,6.2783E-003,7.3840E-002,0.0000E+000,4.0000E+000,8.5631E-003,1.2088E-002,7.1213E-003,-2.6699E-003
171,2.5190E+003,3.3140E+003,-8.2168E-001,1.7459E+001,6.3177E-003,8.7728E-002,0.0000E+000,4.0000E+000,8.4990E-003,2.0278E-002,9.7684E-004,-5.9937E-003
172,2.5190E+003,3.2990E+003,-8.4248E-001,1.7499E+001,6.0778E-003,1.1826E-001,0.0000E+000,4.0000E+000,8.2833E-003,2.7018E-002,-8.0954E-003,-2.0759E-003
173,2.5190E+003,3.2840E+003,-1.0011E+000,1.7738E+001,5.9068E-003,9.3324E-002,0.0000E+000,4.0000E+000,8.0050E-003,2.2643E-002,-5.8427E-003,3.9749E-003
174,2.5190E+003,3.2690E+003,-1.4021E+000,1.7776E+001,5.6471E-003,8.7713E-002,0.0000E+000,4.0000E+000,7.6666E-003,1.5061E-002,4.5127E-004,5.8763E-003
175,2.5190E+003,3.2540E+003,-1.7667E+000,1.7771E+001,5.8029E-003,5.5788E-002,0.0000E+000,4.0000E+000,7.7184E-003,5.2128E-003,2.0202E-003,3.6846E-004
176,2.5190E+003,3.2390E+003,-1.7954E+000,1.7670E+001,6.1700E-003,3.9823E-002,0.0000E+000,4.0000E+000,8.1090E-003,-3.4424E-004,2.1151E-003,-3.9654E-003
177,2.5190E+003,3.2240E+003,-1.8517E+000,1.7691E+001,6.4102E-003,3.3549E-002,0.0000E+000,4.0000E+000,8.3557E-003,-2.5363E-003,1.0102E-003,-3.4292E-003
178,2.5190E+003,3.2090E+003,-1.8413E+000,1.7659E+001,6.3943E-003,4.2355E-002,0.0000E+000,4.0000E+000,8.6185E-003,-1.3088E-003,3.0787E-003,-2.1410E-003
179,2.5190E+003,3.1940E+003,-1.9947E+000,1.7593E+001,6.4101E-003,4.4631E-002,0.0000E+000,4.0000E+000,8.8291E-003,2.6671E-003,1.1781E-003,-3.2447E-004
180,2.5190E+003,3.1790E+003,-2.1257E+000,1.7579E+001,6.5427E-003,3.7293E-002,0.0000E+000,4.0000E+000,9.1187E-003,4.3600E-003,5.5616E-004,-2.3503E-003
181,2.5190E+003,3.1640E+003,-2.1543E+000,1.7569E+001,6.5790E-003,4.6054E-002,0.0000E+000,4.0000E+000,9.0920E-003,4.0103E-003,-3.1945E-003,-4.1524E-003
182,2.5190E+003,3.1490E+003,-2.2043E+000,1.7694E+001,6.4416E-003,5.2342E-002,0.0000E+000,4.0000E+000,8.8857E-003,1.6707E-003,-5.5008E-003,-6.5866E-003
183,2.5190E+003,3.1340E+003,-2.1527E+000,1.7709E+001,6.3130E-003,5.1447E-002,0.0000E+000,4.0000E+000,8.5972E-003,1.4403E-003,-2.0263E-004,-9.2010E-003
184,2.5190E+003,3.1190E+003,-2.1602E+000,1.7652E+001,6.4332E-003,4.1943E-002,0.0000E+000,4.0000E+000,8.6554E-003,1.4868E-003,3.1305E-003,-9.6098E-003
185,2.5190E+003,3.1040E+003,-2.1099E+000,1.7542E+001,7.2346E-003,4.0791E-002,0.0000E+000,4.0000E+000,9.6621E-003,2.7125E-003,2.3625E-003,-5.2873E-003
186,2.5190E+003,3.0890E+003,-2.2738E+000,1.7510E+001,7.3186E-003,4.7163E-002,0.0000E+000,4.0000E+000,9.6794E-003,1.2695E-004,-2.7381E-003,3.7544E-003
187,2.5190E+003,3.0740E+003,-2.5065E+000,1.7584E+001,6.6723E-003,5.2423E-002,0.0000E+000,4.0000E+000,8.8589E-003,8.5310E-004,-6.2368E-004,2.8892E-003
188,2.5340E+003,3.0290E+003,-2.5066E+000,1.7558E+001,6.2022E-003,5.1501E-002,0.0000E+000,4.0000E+000,8.4391E-003,-3.2502E-004,-6.3427E-003,-3.0456E-003
189,2.5340E+003,3.0440E+003,-2.5273E+000,1.7380E+001,6.3106E-003,4.6201E-002,0.0000E+000,4.0000E+000,8.4757E-003,2.0221E-003,-3.2635E-003,-3.3207E-003
190,2.5340E+003,3.0590E+003,-2.5928E+000,1.7439E+001,6.0295E-003,6.3900E-002,0.0000E+000,4.0000E+000,8.0591E-003,4.6215E-004,5.7342E-003,-1.6534E-003
191,2.5340E+003,3.0740E+003,-2.4987E+000,1.7525E+001,6.3860E-003,5.5938E-002,0.0000E+000,4.0000E+000,8.6460E-003,-6.3259E-004,-3.5726E-004,2.0697E-003
192,2.5340E+003,3.0890E+003,-2.2917E+000,1.7450E+001,6.8084E-003,5.9432E-002,0.0000E+000,4.0000E+000,9.2071E-003,-2.5996E-003,-4.5932E-003,3.0253E-003
193,2.5340E+003,3.1040E+003,-2.0949E+000,1.7397E+001,6.9396E-003,5.8901E-002,0.0000E+000,4.0000E+000,9.4997E-003,-1.8405E-003,-1.3368E-003,-1.8510E-003
194,2.5340E+003,3.1190E+003,-2.1224E+000,1.7385E+001,6.5604E-003,5.9100E-002,0.0000E+000,4.0000E+000,8.9828E-003,3.3203E-004,1.9793E-003,-7.0600E-003
195,2.5340E+003,3.1340E+003,-2.2071E+000,1.7432E+001,6.4529E-003,5.8298E-002,0.0000E+000,4.0000E+000,8.8357E-003,3.8284E-003,1.4953E-003,-8.0673E-003
196,2.5340E+003,3.1490E+003,-2.2136E+000,1.7418E+001,6.6531E-003,5.1237E-002,0.0000E+000,4.0000E+000,9.0406E-003,5.6542E-003,-2.2056E-003,-6.2892E-003
197,2.5340E+003,3.1640E+003,-2.1602E+000,1.7375E+001,6.6985E-003,4.6354E-002,0.0000E+000,4.0000E+000,9.0666E-003,7.7454E-003,-1.4417E-003,-4.3223E-003
198,2.5340E+003,3.1790E+003,-2.0843E+000,1.7425E+001,6.6691E-003,4.6340E-002,0.0000E+000,4.0000E+000,9.1579E-003,7.0367E-003,1.1829E-003,-4.1426E-003
199,2.5340E+003,3.1940E+003,-2.0938E+000,1.7387E+001,6.4156E-003,4.4565E-002,0.0000E+000,4.0000E+000,8.9111E-003,4.5306E-003,1.6236E-003,-3.6529E-003
200,2.5340E+003,3.2090E+003,-2.0043E+000,1.7418E+001,6.1271E-003,4.1232E-002,0.0000E+000,4.0000E+000,8.3013E-003,1.2783E-003,1.2090E-003,-4.8503E-003
201,2.5340E+003,3.2240E+003,-2.0011E+000,1.7403E+001,6.0354E-003,3.8565E-002,0.0000E+000,4.0000E+000,7.9413E-003,9.9143E-004,1.1447E-003,-4.1181E-003
202,2.5340E+003,3.2390E+003,-1.8509E+000,1.7450E+001,6.0204E-003,4.2128E-002,0.0000E+000,4.0000E+000,7.7739E-003,3.3404E-003,9.1168E-004,-2.9354E-003
203,2.5340E+003,3.2540E+003,-1.6669E+000,1.7418E+001,5.8628E-003,5.4846E-002,0.0000E+000,4.0000E+000,7.6663E-003,6.3263E-003,2.8717E-003,2.1521E-003
204,2.5340E+003,3.2690E+003,-1.2803E+000,1.7471E+001,5.6609E-003,7.4797E-002,0.0000E+000,4.0000E+000,7.5924E-003,1.2041E-002,4.0793E-003,1.0780E-002
205,2.5340E+003,3.2840E+003,-6.3521E-001,1.7524E+001,5.7718E-003,6.7165E-002,0.0000E+000,4.0000E+000,7.6834E-003,1.5793E-002,-4.2580E-003,8.7901E-003
206,2.5340E+003,3.2990E+003,-5.5138E-001,1.7375E+001,5.9773E-003,7.8517E-002,0.0000E+000,4.0000E+000,8.0462E-003,2.0892E-002,-1.1217E-002,-1.0272E-003
207,2.5340E+003,3.3140E+003,-5.2337E-001,1.7286E+001,5.9959E-003,4.3285E-002,0.0000E+000,4.0000E+000,8.0209E-003,1.6835E-002,-4.4630E-003,-1.0230E-002
208,2.5340E+003,3.3290E+003,-9.0097E-001,1.7402E+001,5.8914E-003,7.5860E-002,0.0000E+000,4.0000E+000,8.0947E-003,9.2833E-003,7.4138E-003,-1.2074E-002
209,2.5340E+003,3.3440E+003,-7.6391E-001,1.7614E+001,5.6606E-003,4.0474E-002,0.0000E+000,4.0000E+000,7.8682E-003,-4.8480E-003,8.7319E-003,-3.7595E-003
210,2.5340E+003,3.3590E+003,-5.6813E-001,1.7674E+001,5.3020E-003,3.2519E-002,0.0000E+000,4.0000E+000,7.7261E-003,-1.4371E-002,-8.0380E-003,-5.3311E-003
211,2.5340E+003,3.3740E+003,-4.4928E-001,1.7176E+001,5.3731E-003,2.1398E-002,0.0000E+000,4.0000E+000,7.8343E-003,-1.7685E-002,-1.6622E-002,-5.5578E-003
212,2.5340E+003,3.3890E+003,-4.8815E-001,1.6966E+001,5.3124E-003,2.5423E-002,0.0000E+000,4.0000E+000,7.4821E-003,-1.1420E-002,-3.3825E-004,-2.7690E-003
213,2.5340E+003,3.4040E+003,-4.8796E-001,1.7184E+001,5.6150E-003,3.6488E-002,0.0000E+000,4.0000E+000,7.6877E-003,-3.4838E-003,8.9752E-003,8.2975E-004
214,2.5340E+003,3.4190E+003,-1.7522E-001,1.7332E+001,5.7509E-003,3.0644E-002,0.0000E+000,4.0000E+000,7.9949E-003,-1.9302E-004,-2.3698E-003,4.4538E-004
215,2.5340E+003,3.4340E+003,-5.5065E-002,1.7128E+001,5.4154E-003,5.3629E-002,0.0000E+000,4.0000E+000,7.6355E-003,-8.3110E-004,-1.0555E-002,-3.5211E-003
216,2.5340E+003,3.4490E+003,2.7580E-002,1.6964E+001,5.1312E-003,5.6458E-002,0.0000E+000,4.0000E+000,7.2983E-003,-3.2228E-003,-6.1750E-003,-2.8290E-003
217,2.5340E+003,3.4640E+003,1.7907E-001,1.6919E+001,5.2773E-003,8.3248E-002,0.0000E+000,4.0000E+000,7.4876E-003,-1.7329E-003,7.8759E-004,-3.3737E-003
218,2.5340E+003,3.4790E+003,3.4135E-001,1.6952E+001,5.7262E-003,7.2050E-002,0.0000E+000,4.0000E+000,8.3908E-003,-1.6172E-003,3.6759E-003,-3.7755E-003
219,2.5340E+003,3.4940E+003,5.5493E-001,1.6989E+001,5.9855E-003,7.5964E-002,0.0000E+000,4.0000E+000,8.6883E-003,1.5151E-004,-9.9876E-004,-2.3888E-003
220,2.5340E+003,3.5090E+003,6.8649E-001,1.6949E+001,6.1055E-003,5.7669E-002,0.0000E+000,4.0000E+000,8.7730E-003,2.3878E-003,-4.1868E-003,7.5293E-004
221,2.5340E+003,3.5240E+003,9.4681E-001,1.6908E+001,5.9790E-003,5.6700E-002,0.0000E+000,4.0000E+000,8.6354E-003,3.3526E-003,-5.6345E-003,5.2609E-003
222,2.5340E+003,3.5390E+003,1.2639E+000,1.6788E+001,5.8985E-003,6.6202E-002,0.0000E+000,4.0000E+000,8.5454E-003,2.8520E-003,-4.7870E-003,4.7926E-003
223,2.5340E+003,3.5540E+003,1.5940E+000,1.6750E+001,5.9326E-003,5.4505E-002,0.0000E+000,4.0000E+000,8.6585E-003,-2.8146E-005,-7.8460E-003,4.9223E-003
224,2.5340E+003,3.5690E+003,1.9781E+000,1.6519E+001,5.7639E-003,4.0544E-002,0.0000E+000,4.0000E+000,8.0808E-003,1.2184E-003,-1.1358E-002,6.1921E-003
225,2.5340E+003,3.5840E+003,2.3571E+000,1.6413E+001,5.8522E-003,4.5050E-002,0.0000E+000,4.0000E+000,8.1506E-003,3.0614E-003,-3.1464E-003,5.5845E-003
226,2.5340E+003,3.5990E+003,2.5837E+000,1.6462E+001,6.0416E-003,5.3625E-002,0.0000E+000,4.0000E+000,8.4528E-003,4.9387E-003,3.7474E-003,4.1957E-003
227,2.5340E+003,3.6140E+003,2.8133E+000,1.6534E+001,5.8832E-003,6.2062E-002,0.0000E+000,4.0000E+000,8.3577E-003,3.1178E-003,3.5332E-003,3.4540E-003
228,2.5340E+003,3.6290E+003,3.0522E+000,1.6558E+001,5.5735E-003,6.1073E-002,0.0000E+000,4.0000E+000,7.9226E-003,1.4919E-003,2.0231E-003,2.3900E-003
229,2.5340E+003,3.6440E+003,3.2673E+000,1.6698E+001,5.5588E-003,8.2376E-002,0.0000E+000,4.0000E+000,7.8698E-003,1.5700E-003,1.4092E-003,-1.6868E-003
230,2.5340E+003,3.6590E+003,3.4827E+000,1.6748E+001,5.1919E-003,7.0417E-002,0.0000E+000,4.0000E+000,7.3435E-003,7.7937E-003,-6.7268E-003,-4.5541E-003
231,2.5490E+003,3.6890E+003,4.3964E+000,1.5885E+001,6.4192E-003,7.0131E-002,0.0000E+000,4.0000E+000,8.4158E-003,-1.0288E-003,-5.9499E-003,3.8310E-003
232,2.5490E+003,3.6740E+003,4.0546E+000,1.6030E+001,6.0155E-003,6.7165E-002,0.0000E+000,4.0000E+000,8.0129E-003,2.7288E-003,-1.1692E-002,2.5504E-003
233,2.5490E+003,3.6590E+003,3.6193E+000,1.6194E+001,5.4053E-003,7.9428E-002,0.0000E+000,4.0000E+000,7.3981E-003,2.3823E-003,-8.5113E-003,1.0975E-003
234,2.5490E+003,3.6440E+003,3.2963E+000,1.6318E+001,5.3841E-003,7.6051E-002,0.0000E+000,4.0000E+000,7.4948E-003,8.2661E-004,-2.1943E-003,-1.2233E-003
235,2.5490E+003,3.6290E+003,3.0814E+000,1.6391E+001,5.3145E-003,6.5742E-002,0.0000E+000,4.0000E+000,7.4510E-003,-3.0305E-004,-1.4413E-003,4.6884E-004
236,2.5490E+003,3.6140E+003,2.8342E+000,1.6452E+001,5.8386E-003,6.6064E-002,0.0000E+000,4.0000E+000,8.2196E-003,-8.1543E-004,3.0648E-003,1.6928E-003
237,2.5490E+003,3.5990E+003,2.6523E+000,1.6330E+001,5.9837E-003,5.7094E-002,0.0000E+000,4.0000E+000,8.3717E-003,-2.7295E-003,4.4218E-003,4.0456E-003
238,2.5490E+003,3.5840E+003,2.3034E+000,1.6279E+001,6.2568E-003,5.2508E-002,0.0000E+000,4.0000E+000,8.6818E-003,-5.9793E-003,-4.3042E-003,8.2452E-003
239,2.5490E+003,3.5690E+003,1.8137E+000,1.6402E+001,5.9310E-003,5.8281E-002,0.0000E+000,4.0000E+000,8.1407E-003,-7.0137E-003,-1.1731E-002,8.7283E-003
240,2.5490E+003,3.5540E+003,1.5462E+000,1.6654E+001,5.8418E-003,6.0747E-002,0.0000E+000,4.0000E+000,8.2082E-003,-3.9995E-003,-1.0537E-002,5.7015E-003
241,2.5490E+003,3.5390E+003,1.3829E+000,1.6789E+001,5.8030E-003,5.3159E-002,0.0000E+000,4.0000E+000,8.2094E-003,2.1439E-003,-4.8602E-003,3.7219E-003
242,2.5490E+003,3.5240E+003,1.2102E+000,1.6809E+001,6.3487E-003,5.4767E-002,0.0000E+000,4.0000E+000,9.0347E-003,7.0280E-003,-2.1496E-003,4.3594E-003
243,2.5490E+003,3.5090E+003,8.6265E-001,1.6858E+001,6.0025E-003,4.7842E-002,0.0000E+000,4.0000E+000,8.6663E-003,9.0116E-003,2.1371E-003,2.1937E-003
244,2.5490E+003,3.4940E+003,5.8248E-001,1.6753E+001,6.1907E-003,9.0058E-002,0.0000E+000,4.0000E+000,9.0201E-003,8.7097E-003,4.3160E-003,-6.2954E-004
245,2.5490E+003,3.4790E+003,3.6545E-001,1.6718E+001,5.7154E-003,7.3032E-002,0.0000E+000,4.0000E+000,8.6247E-003,6.1939E-003,1.2679E-003,-7.2809E-004
246,2.5490E+003,3.4640E+003,1.1707E-001,1.6706E+001,5.4738E-003,7.6842E-002,0.0000E+000,4.0000E+000,7.9419E-003,4.1789E-003,-3.9403E-003,-3.5469E-004
247,2.5490E+003,3.4490E+003,-3.4022E-002,1.6806E+001,5.2192E-003,5.5981E-002,0.0000E+000,4.0000E+000,7.5471E-003,-1.4523E-004,-9.0674E-003,-3.0005E-004
248,2.5490E+003,3.4340E+003,-1.7067E-001,1.6986E+001,5.5312E-003,6.2578E-002,0.0000E+000,4.0000E+000,7.7699E-003,-2.4301E-003,-1.1679E-002,-1.2357E-003
249,2.5490E+003,3.4190E+003,-1.1324E-001,1.7124E+001,6.0145E-003,4.4024E-002,0.0000E+000,4.0000E+000,8.2799E-003,-4.0512E-003,-3.3784E-003,1.2667E-003
250,2.5490E+003,3.4040E+003,-4.1568E-001,1.7092E+001,5.9372E-003,4.7228E-002,0.0000E+000,4.0000E+000,8.0868E-003,-5.3659E-003,8.8303E-003,4.9499E-003
251,2.5490E+003,3.3890E+003,-8.6519E-001,1.6889E+001,5.5059E-003,3.5575E-002,0.0000E+000,4.0000E+000,7.5420E-003,-9.9679E-003,2.6599E-003,1.9813E-003
252,2.5490E+003,3.3740E+003,-1.0891E+000,1.7015E+001,5.3449E-003,3.3943E-002,0.0000E+000,4.0000E+000,7.5490E-003,-1.4290E-002,-1.4351E-002,-3.5498E-003
253,2.5490E+003,3.3590E+003,-9.8320E-001,1.7361E+001,5.3308E-003,4.6157E-002,0.0000E+000,4.0000E+000,7.4423E-003,-1.2573E-002,-7.4655E-003,-1.0209E-002
254,2.5490E+003,3.3440E+003,-8.0469E-001,1.7180E+001,5.3803E-003,7.4674E-002,0.0000E+000,4.0000E+000,7.3893E-003,-1.7774E-003,1.0127E-002,-1.4903E-002
255,2.5490E+003,3.3290E+003,-6.8239E-001,1.7011E+001,5.5337E-003,9.2985E-002,0.0000E+000,4.0000E+000,7.5061E-003,1.0833E-002,8.9934E-003,-2.2552E-002
256,2.5490E+003,3.3140E+003,-1.1992E-001,1.6993E+001,5.7362E-003,5.7893E-002,0.0000E+000,4.0000E+000,7.5809E-003,1.1051E-002,-1.5516E-002,-8.8916E-003
257,2.5490E+003,3.2990E+003,-2.9931E-001,1.7445E+001,6.0684E-003,6.8584E-002,0.0000E+000,4.0000E+000,7.9685E-003,4.3634E-003,-1.8360E-002,5.5831E-003
258,2.5490E+003,3.2840E+003,-3.8816E-001,1.7494E+001,5.6654E-003,5.5638E-002,0.0000E+000,4.0000E+000,7.4290E-003,-2.0992E-003,2.0643E-003,1.3712E-002
259,2.5490E+003,3.2690E+003,-1.1498E+000,1.7481E+001,5.5558E-003,7.2288E-002,0.0000E+000,4.0000E+000,7.4043E-003,4.1656E-004,1.0341E-002,1.3940E-002
260,2.5490E+003,3.2540E+003,-1.5608E+000,1.7249E+001,5.7491E-003,4.1865E-002,0.0000E+000,4.0000E+000,7.4917E-003,4.0856E-003,4.6397E-003,4.6637E-003
261,2.5490E+003,3.2390E+003,-1.6930E+000,1.7361E+001,5.9601E-003,3.7902E-002,0.0000E+000,4.0000E+000,7.7142E-003,4.9395E-003,-3.5949E-004,-2.0387E-004
262,2.5490E+003,3.2240E+003,-1.8686E+000,1.7265E+001,6.2146E-003,4.2588E-002,0.0000E+000,4.0000E+000,8.2057E-003,5.4213E-003,1.4925E-003,-2.8560E-003
263,2.5490E+003,3.2090E+003,-1.8442E+000,1.7303E+001,6.2554E-003,4.4840E-002,0.0000E+000,4.0000E+000,8.5380E-003,7.7403E-003,-1.1186E-003,-5.0585E-003
264,2.5490E+003,3.1940E+003,-1.8667E+000,1.7269E+001,6.4990E-003,6.1516E-002,0.0000E+000,4.0000E+000,9.2025E-003,1.0481E-002,1.2861E-003,-5.0699E-003
265,2.5490E+003,3.1790E+003,-1.8499E+000,1.7231E+001,6.6700E-003,6.5702E-002,0.0000E+000,4.0000E+000,9.3134E-003,1.3429E-002,1.8132E-003,-4.0966E-003
266,2.5490E+003,3.1640E+003,-1.9330E+000,1.7201E+001,6.2937E-003,5.5387E-002,0.0000E+000,4.0000E+000,8.8132E-003,1.3412E-002,-1.5519E-003,-2.4441E-003
267,2.5490E+003,3.1490E+003,-2.0144E+000,1.7254E+001,6.4971E-003,6.1050E-002,0.0000E+000,4.0000E+000,8.9662E-003,1.1787E-002,-1.6348E-003,-1.7321E-003
268,2.5490E+003,3.1340E+003,-2.0660E+000,1.7202E+001,6.2512E-003,6.3977E-002,0.0000E+000,4.0000E+000,8.7062E-003,7.3143E-003,1.8757E-003,-2.9674E-003
269,2.5490E+003,3.1190E+003,-2.1039E+000,1.7194E+001,6.5441E-003,5.5906E-002,0.0000E+000,4.0000E+000,8.8872E-003,1.2008E-003,6.0019E-004,-2.3497E-003
270,2.5490E+003,3.1040E+003,-2.2322E+000,1.7227E+001,6.4543E-003,4.4249E-002,0.0000E+000,4.0000E+000,8.8065E-003,-2.1712E-003,-5.3045E-003,4.2606E-004
271,2.5490E+003,3.0890E+003,-2.3781E+000,1.7392E+001,6.2987E-003,4.5051E-002,0.0000E+000,4.0000E+000,8.5750E-003,-3.1423E-003,-6.3656E-003,2.1445E-003
272,2.5490E+003,3.0740E+003,-2.5159E+000,1.7478E+001,5.9234E-003,3.9653E-002,0.0000E+000,4.0000E+000,8.2492E-003,-8.8829E-004,8.6175E-004,8.8245E-004
273,2.5490E+003,3.0590E+003,-2.5203E+000,1.7400E+001,5.6623E-003,5.8100E-002,0.0000E+000,4.0000E+000,7.6858E-003,-1.2591E-003,6.4616E-003,-2.9163E-003
274,2.5490E+003,3.0440E+003,-2.5077E+000,1.7274E+001,6.0561E-003,3.8698E-002,0.0000E+000,4.0000E+000,8.1437E-003,-2.2618E-003,-1.9289E-003,-4.5116E-003
275,2.5490E+003,3.0290E+003,-2.5084E+000,1.7478E+001,5.9405E-003,4.8238E-002,0.0000E+000,4.0000E+000,8.0262E-003,-3.6084E-003,-5.3998E-003,-5.0544E-003
